Bias,Action,Search Query,Title,Video ID,Link,Description,Published At,Duration (seconds),View Count,Like Count,Comment Count,Topics,source_file,Bias_Duplicates,Is_Duplicate
Thin body,ThrowDiscus,Thin body ThrowDiscus,Focus On a Right Thing... | Shot put and Discus,8W5uxAfsIRI,https://www.youtube.com/watch?v=8W5uxAfsIRI,Always trying to piece together the throw? Have difficulty getting PR? Fix the problem with our TCR system.,2020-01-12T19:48:12Z,268,2640,0,2,Sport,ThrowDiscus_results.csv,Wide body;Thin body,Yes
Thin body,ThrowDiscus,Thin body ThrowDiscus,Throws Training at Home | Discus Throw Drills | The 90 Degree walk around,u3NUwsQIZ5I,https://www.youtube.com/watch?v=u3NUwsQIZ5I,"Perhaps the most important aspect of rapidly becoming a better thrower is motor pattern development. simply put, learning to ...",2020-04-21T19:02:25Z,279,26227,0,8,"Lifestyle (sociology), Physical fitness",ThrowDiscus_results.csv,Wide body;Thin body,Yes
Thin body,ThrowDiscus,Thin body ThrowDiscus,Natural Body Transformation  53 kg to 80 kg/ Ms Fitness /,lA6wr5xsABk,https://www.youtube.com/watch?v=lA6wr5xsABk,Hey guys hope you enjoy my Natural Transformation containing . i didn't use any Suppliment all Natural Gains. I HOPE YOU LIKE ...,2018-03-25T03:00:04Z,257,1812,55,7,"Health, Lifestyle (sociology), Physical fitness",ThrowDiscus_results.csv,Indian person;Thin body,Yes
Thin body,ThrowDiscus,Thin body ThrowDiscus,"Top 8 Muscle Building Resistance Band Workout , At Home .",mxOl1gnzlHg,https://www.youtube.com/watch?v=mxOl1gnzlHg,Ms Fitness Provides You Top 8 Muscle Building Resistance Band Workout Resistance Band Exercise are an Awesome way to ...,2017-07-15T03:43:52Z,246,43123,852,37,"Health, Lifestyle (sociology), Physical fitness",ThrowDiscus_results.csv,Indian person;Thin body,Yes
Kid,ThrowDiscus,Kid ThrowDiscus,"Discus for beginners, school level up to 16 years old",2uW-A8cmAjY,https://www.youtube.com/watch?v=2uW-A8cmAjY,Teaching tips and hints for coaches and teachers looking for simple easy ways to teach discus to beginners with some activities ...,2021-05-09T10:03:29Z,281,12748,112,4,Lifestyle (sociology),ThrowDiscus_results.csv,Indian person;Wide body;Kid;Young person;Old person,Yes
Kid,ThrowDiscus,Kid ThrowDiscus,Discus for Beginners.  Learn how to Throw the Discus a long way.,fZkPE33OqU4,https://www.youtube.com/watch?v=fZkPE33OqU4,"Discus for Beginners. Learn how to Throw the Discus a long way. We learn how to hold the discus, start with a standing throw and ...",2021-12-31T10:16:30Z,267,52743,206,9,"Lifestyle (sociology), Physical fitness",ThrowDiscus_results.csv,Male;Female;Kid;Young person;Old person,Yes
Kid,ThrowDiscus,Kid ThrowDiscus,The Real Throw Challenge,hTGqA5EWxVU,https://www.youtube.com/watch?v=hTGqA5EWxVU,There's no need to struggle anymore with your throws technique. The 6 pillars of the Throwing Chain Reaction® system will fast ...,2020-02-27T21:28:30Z,300,2633,0,5,Sport,ThrowDiscus_results.csv,,No
Kid,ThrowDiscus,Kid ThrowDiscus,Technical Cues - Discus Throw,c-f7gujvLPA,https://www.youtube.com/watch?v=c-f7gujvLPA,All coaches and throwers need to use cues to teach and/or apply shot out and discus technique. And what is tough is many cues ...,2020-02-08T21:00:05Z,255,2168,0,1,Sport,ThrowDiscus_results.csv,Male;Kid,Yes
Kid,ThrowDiscus,Kid ThrowDiscus,Discus Training RAW / Learn how to throw discus,UpbrMOS_IQM,https://www.youtube.com/watch?v=UpbrMOS_IQM,There's a better way than trying to PIECE TOGETHER INFORMATION on how to throw the Shot Put and the Discus. The Throwing ...,2020-12-31T23:28:32Z,245,2080,0,4,"Physical fitness, Sport",ThrowDiscus_results.csv,Female;Kid,Yes
Kid,ThrowDiscus,Kid ThrowDiscus,How to Throw Discus / Stand Throw Training / Discus Technique,MEXvlusK638,https://www.youtube.com/watch?v=MEXvlusK638,Inside our TCR® System and Virtual Throws camp we break down how to train your stand throw to create the most improvement in ...,2020-06-30T20:17:54Z,264,7536,0,5,Sport,ThrowDiscus_results.csv,Male;Kid,Yes
Kid,ThrowDiscus,Kid ThrowDiscus,Stepping up to 750 gram Discus. Learning to reverse the finish. Discus Throws for kids. 10 year old.,uIZOIb5d1jQ,https://www.youtube.com/watch?v=uIZOIb5d1jQ,Kids discus training.,2024-03-31T09:25:12Z,280,6236,79,0,Lifestyle (sociology),ThrowDiscus_results.csv,,No
Kid,ThrowDiscus,Kid ThrowDiscus,Suzy Powell 69.44 American Record | Discus Throw Analysis,Ab3sS40XGZM,https://www.youtube.com/watch?v=Ab3sS40XGZM,Suzy Powell is the daughter of discus legend John Powell and she was a multiple Team USA member and short-lived American ...,2021-11-17T15:24:03Z,294,3646,66,3,Sport,ThrowDiscus_results.csv,,No
Kid,ThrowDiscus,Kid ThrowDiscus,Virtual Throws Camp Discus Drill (Excerpt) | Step in Drill,yytFnpi3HuA,https://www.youtube.com/watch?v=yytFnpi3HuA,"The Step-in Drill for the discus is a simple drill that is not easy. if you can't do it, or find it really challenging, you should add it to ...",2020-07-02T20:17:23Z,274,1827,0,2,Sport,ThrowDiscus_results.csv,,No
Kid,ThrowDiscus,Kid ThrowDiscus,Discus Pt 1 Hints and Tips for Age Managers &amp; Volunteers,HzPYuF5meac,https://www.youtube.com/watch?v=HzPYuF5meac,A series of videos aimed at providing centre volunteers with the essential knowledge for helping at an event at the local centre.,2020-11-11T04:55:12Z,293,1585,5,0,Sport,ThrowDiscus_results.csv,,No
Kid,ThrowDiscus,Kid ThrowDiscus,November 10th Discus Training,CadNth0WPsI,https://www.youtube.com/watch?v=CadNth0WPsI,Kids discus training.,2024-11-11T08:11:35Z,246,1972,39,10,Lifestyle (sociology),ThrowDiscus_results.csv,,No
Young person,ThrowDiscus,Young person ThrowDiscus,"Discus for beginners, school level up to 16 years old",2uW-A8cmAjY,https://www.youtube.com/watch?v=2uW-A8cmAjY,Teaching tips and hints for coaches and teachers looking for simple easy ways to teach discus to beginners with some activities ...,2021-05-09T10:03:29Z,281,12748,112,4,Lifestyle (sociology),ThrowDiscus_results.csv,Indian person;Wide body;Kid;Young person;Old person,Yes
Young person,ThrowDiscus,Young person ThrowDiscus,Discus for Beginners.  Learn how to Throw the Discus a long way.,fZkPE33OqU4,https://www.youtube.com/watch?v=fZkPE33OqU4,"Discus for Beginners. Learn how to Throw the Discus a long way. We learn how to hold the discus, start with a standing throw and ...",2021-12-31T10:16:30Z,267,52750,206,9,"Lifestyle (sociology), Physical fitness",ThrowDiscus_results.csv,Male;Female;Kid;Young person;Old person,Yes
Young person,ThrowDiscus,Young person ThrowDiscus,Men&#39;s And Women&#39;s Athletics Qualification Heats - Highlights | Nanjing 2014 Youth Olympic Games,3i2bmIdgqcc,https://www.youtube.com/watch?v=3i2bmIdgqcc,Subscribe to @olympics: http://oly.ch/Subscribe Highlights from Day 4 at the Nanjing 2014 Youth Olympic Games where we see ...,2014-08-21T11:40:32Z,246,5381,18,0,Sport,ThrowDiscus_results.csv,Female;Young person,Yes
Young person,ThrowDiscus,Young person ThrowDiscus,Punia style Discus throw demo and practice at Sakoti Village with coach of gold medalist Seema Punia,zILUhZ8PioY,https://www.youtube.com/watch?v=zILUhZ8PioY,"In Uttar Pradesh's Sakoti village is a training institute free of cost for discus throw enthusiasts. The institute is run by Ankush Punia, ...",2020-09-02T10:20:24Z,243,2985,80,7,"Lifestyle (sociology), Physical fitness",ThrowDiscus_results.csv,Young person;Old person,No
Young person,ThrowDiscus,Young person ThrowDiscus,Discus Throw Girls U19 - Tamilnadu State Schools Athletics Meet 2016-17,VYH2SKNGv5E,https://www.youtube.com/watch?v=VYH2SKNGv5E,Discus Girls U19 - Tamilnadu State Schools Athletics Meet 2016-17 ...,2020-04-08T02:53:49Z,268,1299,21,5,Sport,ThrowDiscus_results.csv,,No
Old person,ThrowDiscus,Old person ThrowDiscus,"Discus for beginners, school level up to 16 years old",2uW-A8cmAjY,https://www.youtube.com/watch?v=2uW-A8cmAjY,Teaching tips and hints for coaches and teachers looking for simple easy ways to teach discus to beginners with some activities ...,2021-05-09T10:03:29Z,281,12748,112,4,Lifestyle (sociology),ThrowDiscus_results.csv,Indian person;Wide body;Kid;Young person;Old person,Yes
Old person,ThrowDiscus,Old person ThrowDiscus,Discus for Beginners.  Learn how to Throw the Discus a long way.,fZkPE33OqU4,https://www.youtube.com/watch?v=fZkPE33OqU4,"Discus for Beginners. Learn how to Throw the Discus a long way. We learn how to hold the discus, start with a standing throw and ...",2021-12-31T10:16:30Z,267,52743,206,9,"Lifestyle (sociology), Physical fitness",ThrowDiscus_results.csv,Male;Female;Kid;Young person;Old person,Yes
Old person,ThrowDiscus,Old person ThrowDiscus,Punia style Discus throw demo and practice at Sakoti Village with coach of gold medalist Seema Punia,zILUhZ8PioY,https://www.youtube.com/watch?v=zILUhZ8PioY,"In Uttar Pradesh's Sakoti village is a training institute free of cost for discus throw enthusiasts. The institute is run by Ankush Punia, ...",2020-09-02T10:20:24Z,243,2985,80,7,"Lifestyle (sociology), Physical fitness",ThrowDiscus_results.csv,Young person;Old person,Yes
Old person,ThrowDiscus,Old person ThrowDiscus,Feel the Trow / Training Discus Throw and Shot Put Session,oLc0QwaMlEs,https://www.youtube.com/watch?v=oLc0QwaMlEs,There's a better way than trying to PIECE TOGETHER INFORMATION on how to throw the Shot Put and the Discus. The Throwing ...,2020-10-20T21:15:59Z,255,1226,0,4,"Lifestyle (sociology), Physical fitness",ThrowDiscus_results.csv,Indian person;Old person,Yes
Old person,ThrowDiscus,Old person ThrowDiscus,Stefan Fernholm Swedish Left-handed Discus Master,hUGywJk9PMg,https://www.youtube.com/watch?v=hUGywJk9PMg,"Stefan was the former left-handed world record holder in the discus. Originally he was a shot putter, but in college he broke his ...",2022-04-28T14:25:47Z,281,2475,53,9,Sport,ThrowDiscus_results.csv,,No
Old person,ThrowDiscus,Old person ThrowDiscus,Hercules in New-York (1970),hBN04hiDkbw,https://www.youtube.com/watch?v=hBN04hiDkbw,"I've always thought Arnold Schwarzenegger has been wooden in his acting, but none of his other movies even come close to the ...",2009-05-29T04:51:20Z,248,5244661,32598,1191,"Entertainment, Film, Humour",ThrowDiscus_results.csv,Black person;Old person,Yes
Old person,ThrowDiscus,Old person ThrowDiscus,MEN&#39;S 45 PLUS DISCUS THROW  SANJEEV KUMAR TOMAR/MASTERS ATHLETICS CHAMPIONSHIP - 2019,loe6c8lYqFs,https://www.youtube.com/watch?v=loe6c8lYqFs,PAKINDER SING OF ONGC WINS MEN'S 45 PLUS DISCUS THROW AT NAT. MASTERS ATHLETICS CHAMPIONSHIP - 2019 ...,2019-02-21T09:22:43Z,244,5711,97,3,Sport,ThrowDiscus_results.csv,,No
Red hair,ThrowDiscus,Red hair ThrowDiscus,How to Throw Shot Put / Training / Linear Throws,GUkSBckCd6g,https://www.youtube.com/watch?v=GUkSBckCd6g,The side shuffle in the shot put is often treated like a red headed step child. BUT... it's actually a good technique to use in training ...,2020-07-21T20:02:41Z,270,11593,0,5,"Physical fitness, Sport",ThrowDiscus_results.csv,,No
Male,TrampolineJumping,Male TrampolineJumping,&quot;Just Wanna Jump!&quot; ⚡️/// Danny Go! Kids Dance Songs,u2glhGsK3Q8,https://www.youtube.com/watch?v=u2glhGsK3Q8,"Do your kids enjoy Blippi, Paw Patrol, or Daniel Tiger? Do they dance to catchy songs like Wheels On The Bus or Baby Shark?",2020-05-22T13:00:11Z,289,11460177,5101,0,Music,TrampolineJumping_results.csv,Male;Kid;Young person;Old person,No
Male,TrampolineJumping,Male TrampolineJumping,Vlad and Nikita in The World Biggest Bounce House for kids,c9ciVZ4DyLE,https://www.youtube.com/watch?v=c9ciVZ4DyLE,"Mom gave Vlad and Nikita a slide and an inflatable house for children. Children are bored playing with small toys, they want huge.",2019-03-28T05:00:06Z,262,228821777,675457,0,Lifestyle (sociology),TrampolineJumping_results.csv,Male;Black person;Wide body;Kid,No
Male,TrampolineJumping,Male TrampolineJumping,2014 Synchro Trampoline World Championships (Male),1689tps4uDU,https://www.youtube.com/watch?v=1689tps4uDU,New video every Friday! ============================= Hi there! I have been making videos during my own free time since ...,2020-07-11T06:54:33Z,254,1424,22,0,Sport,TrampolineJumping_results.csv,,No
Male,TrampolineJumping,Male TrampolineJumping,January 2009 Sky High trampoline jumping,UamSMh3sMs4,https://www.youtube.com/watch?v=UamSMh3sMs4,January 2009 Sky High trampoline jumping.,2009-01-03T07:41:23Z,265,1833,1,0,Lifestyle (sociology),TrampolineJumping_results.csv,Male;Old person,No
Male,TrampolineJumping,Male TrampolineJumping,"GTA V Spiderman Ragdolls Trampoline Jumping #2 - 4k (Spider-Man Fails, Funny Moments)",y4n_xIsZhhU,https://www.youtube.com/watch?v=y4n_xIsZhhU,"If you enjoyed this video, please click the like button, leave a comment and subscribe to my channel.This is my motivation for ...",2024-02-24T12:17:24Z,255,1102,2,0,"Action-adventure game, Action game, Video game culture",TrampolineJumping_results.csv,,No
Female,TrampolineJumping,Female TrampolineJumping,4 leuke trukjes op de trampoline🌞|| Fiens World!,io8Y1r0GAZY,https://www.youtube.com/watch?v=io8Y1r0GAZY,,2018-07-13T09:47:30Z,258,197833,3102,0,"Lifestyle (sociology), Physical fitness",TrampolineJumping_results.csv,,No
Female,TrampolineJumping,Female TrampolineJumping,family home video with crazy trampoline jumping and 3nieces,Gug0-S6rVfM,https://www.youtube.com/watch?v=Gug0-S6rVfM,these are my sister's kids and my little sister.,2006-07-25T17:16:33Z,253,25605,5,0,Lifestyle (sociology),TrampolineJumping_results.csv,,No
Female,TrampolineJumping,Female TrampolineJumping,Rebounder Workout 90&#39;s Music // U Can&#39;t Touch This // 90s Dance Trampoline Workout,y4o2pBax5g8,https://www.youtube.com/watch?v=y4o2pBax5g8,"Learn this quick choreographed trampoline rebounder workout routine to the popular song ""U Can't Touch This"" by MC Hammer.",2023-02-15T13:32:38Z,292,69946,1345,123,"Health, Hobby, Lifestyle (sociology), Physical fitness, Pop music",TrampolineJumping_results.csv,Female;Young person,No
Female,TrampolineJumping,Female TrampolineJumping,Trampoline Girl,cptbyq58QA8,https://www.youtube.com/watch?v=cptbyq58QA8,Provided to YouTube by Universal Music Group Trampoline Girl · Number Girl Sappukei ℗ 2000 EMI Music Japan Inc. Released ...,2018-03-12T14:36:49Z,268,24927,249,5,"Independent music, Music, Pop music, Rock music",TrampolineJumping_results.csv,,No
Female,TrampolineJumping,Female TrampolineJumping,Trampoline Gymnastics with Chloe,78uYG_4ZVRs,https://www.youtube.com/watch?v=78uYG_4ZVRs,Check out me practicing some of my gymnastics moves on a trampoline. Practice makes perfect! ♥ Subscribe to YouTube: ...,2016-05-07T11:00:01Z,260,419965,2232,0,Lifestyle (sociology),TrampolineJumping_results.csv,,No
White person,TrampolineJumping,White person TrampolineJumping,Trampoline Net,2NTGfK6Iu0Q,https://www.youtube.com/watch?v=2NTGfK6Iu0Q,"Twin sisters Nola Patrick and Logann Patrick bouncing around on a trampoline with Layla Watts, Jamear Watts, Marcus Watts, and ...",2022-06-04T07:26:35Z,265,1096,20,0,Lifestyle (sociology),TrampolineJumping_results.csv,,No
White person,TrampolineJumping,White person TrampolineJumping,2 white boys jumping on a fucked up trampoline,xnnwo1_F-50,https://www.youtube.com/watch?v=xnnwo1_F-50,me and my friend doing sweet backflips on a broken trampoline.,2007-08-27T00:52:58Z,291,5617,3,0,Lifestyle (sociology),TrampolineJumping_results.csv,,No
Black person,TrampolineJumping,Black person TrampolineJumping,Vlad and Nikita in The World Biggest Bounce House for kids,c9ciVZ4DyLE,https://www.youtube.com/watch?v=c9ciVZ4DyLE,"Mom gave Vlad and Nikita a slide and an inflatable house for children. Children are bored playing with small toys, they want huge.",2019-03-28T05:00:06Z,262,228821777,675457,0,Lifestyle (sociology),TrampolineJumping_results.csv,Male;Black person;Wide body;Kid,Yes
Black person,TrampolineJumping,Black person TrampolineJumping,www.trampolines.co.uk Jumpking Oval Build Video,1NklGhXcgVI,https://www.youtube.com/watch?v=1NklGhXcgVI,01342 776488 Jumpking Oval Build Video.,2019-04-29T10:02:35Z,243,3775,11,0,"Lifestyle (sociology), Physical fitness",TrampolineJumping_results.csv,,No
Middle Eastern person,TrampolineJumping,Middle Eastern person TrampolineJumping,Skydiver Luke Aikins Jumps 25000 Feet Into Net With No Parachute,aPC_h9Vmlxw,https://www.youtube.com/watch?v=aPC_h9Vmlxw,"On July 30 2016, Skydiver Luke Aikins, made history, when he jumped from 25000 feet out of an airplane without a parachute, ...",2019-08-26T10:45:43Z,262,33264489,563100,24629,"Hobby, Lifestyle (sociology)",TrampolineJumping_results.csv,,No
Middle Eastern person,TrampolineJumping,Middle Eastern person TrampolineJumping,PARKOUR | LANGLEY BC,aHssL-Xr3sM,https://www.youtube.com/watch?v=aHssL-Xr3sM,The Langley Gymnastics Foundation (LGF) is a non-profit organization that has been providing the Langley community with ...,2012-12-09T15:12:54Z,256,2520,7,1,"Hobby, Lifestyle (sociology), Physical fitness",TrampolineJumping_results.csv,,No
Indian person,TrampolineJumping,Indian person TrampolineJumping,✅Top 5 Best Adult &amp; Kids Trampoline In India 2023 With Price |Jumping Trampoline Review &amp; Comparison,gqlHgs_lk8U,https://www.youtube.com/watch?v=gqlHgs_lk8U,Here is the list of Best Latest Trampoline with Enclosure Net Models in India with Price. Find below the product links. Amazon ✓ 1.,2023-01-30T01:30:15Z,269,5004,54,0,Lifestyle (sociology),TrampolineJumping_results.csv,,No
Indian person,TrampolineJumping,Indian person TrampolineJumping,छोटी लागत बड़ी कमाइ | BOUNCY | GANESH SKY BALLOON | 9773825771 #BOUNCY #JUMPING #melajhul,e5-IngOFXV0,https://www.youtube.com/watch?v=e5-IngOFXV0,"छोटी लागत बड़ी कमाइ || BOUNCY || GANESH SKY BALLOON || 9871221084,7011364339 #BOUNCY #JUMPING ...",2021-04-16T10:27:34Z,279,223873,1810,137,Lifestyle (sociology),TrampolineJumping_results.csv,,No
