video_name,count_white,count_asian,count_black,count_middle_eastern,count_indian,count_hispanic,count_unknown,final
v_SkateBoarding_g06_c01,4,4,3,0,0,6,33,unknown
v_SkateBoarding_g07_c01.,15,3,1,1,0,12,18,white
v_SkateBoarding_g08_c01,8,4,25,2,0,10,1,black
v_SkateBoarding_g09_c01,5,12,7,20,0,2,4,middle eastern
v_SkateBoarding_g10_c01,4,22,1,0,0,0,23,asian
v_SkateBoarding_g11_c01,1,4,1,24,3,14,3,middle eastern
v_SkateBoarding_g12_c01,3,1,4,3,0,29,10,hispanic
v_SkateBoarding_g13_c01,3,6,11,0,0,7,23,black
v_SkateBoarding_g14_c01,47,0,2,0,0,1,0,white
v_SkateBoarding_g15_c01,10,1,19,0,0,0,20,black
v_SkateBoarding_g16_c01,4,1,4,4,0,9,28,unknown
v_SkateBoarding_g17_c01,1,7,3,2,0,25,12,hispanic
v_SkateBoarding_g18_c01,4,7,2,1,0,5,31,unknown
v_SkateBoarding_g19_c01,0,4,8,0,0,2,36,unknown
v_SkateBoarding_g20_c01,0,4,12,7,12,8,7,black
v_SkateBoarding_g21_c01,1,24,8,0,13,2,2,asian
v_SkateBoarding_g22_c01,4,8,4,2,0,17,15,hispanic
v_SkateBoarding_g23_c01.,30,10,1,1,0,5,3,white
v_SkateBoarding_g24_c01,0,2,0,14,31,3,0,indian
v_SkateBoarding_g25_c01,10,20,7,2,1,5,5,asian
v_SkateBoarding_g26_c01.,3,36,1,2,0,7,1,asian
v_SkateBoarding_g27_c01,3,3,17,2,1,4,20,black
v_SkateBoarding_g28_c01,20,4,8,7,0,0,11,white
v_SkateBoarding_g29_c01,38,8,0,3,1,0,0,white
v_SkateBoarding_g30_c01,22,12,6,1,0,0,9,white
v_SkateBoarding_g31_c01,6,7,3,3,0,8,23,hispanic
v_SkateBoarding_g32_c01.,1,4,15,1,0,14,15,black
v_SkateBoarding_g33_c01,0,2,1,1,0,1,45,unknown
v_SkateBoarding_g34_c01,1,19,4,1,6,19,0,asian
v_SkateBoarding_g35_c01,0,3,10,3,0,3,31,unknown
v_SkateBoarding_g36_c01.,0,0,7,1,33,3,6,indian
v_SkateBoarding_g37_c01,20,10,8,0,0,0,12,white
v_SkateBoarding_g38_c01.,38,0,3,0,0,9,0,white
v_SkateBoarding_g39_c01,3,3,16,0,0,14,14,black
v_SkateBoarding_g40_c01,13,22,2,0,0,7,6,asian
v_SkateBoarding_g41_c01,4,8,15,1,1,12,9,black
v_SkateBoarding_g42_c01,0,0,6,2,28,4,10,indian
v_SkateBoarding_g43_c01,3,5,13,5,12,6,6,black
v_SkateBoarding_g44_c01,5,5,8,5,0,10,17,hispanic
v_SkateBoarding_g45_c01.,19,3,18,1,0,0,9,white
v_SkateBoarding_g46_c01,8,6,3,2,2,11,18,hispanic
v_SkateBoarding_g47_c01,0,2,45,2,0,0,1,black
v_SkateBoarding_g48_c01,7,16,13,0,2,6,6,asian
v_SkateBoarding_g49_c01,6,3,5,4,0,22,10,hispanic
v_SkateBoarding_g50_c01,10,12,2,7,0,7,12,asian
v_SkateBoarding_g51_c01,16,12,1,5,0,7,9,white
v_SkateBoarding_g52_c01,21,1,7,0,0,19,2,white
v_SkateBoarding_g53_c01.,21,1,0,2,0,25,1,hispanic
v_SkateBoarding_g54_c01,0,2,0,4,37,6,1,indian
v_SkateBoarding_g55_c01,6,32,12,0,0,0,0,asian
v_SkateBoarding_g56_c01,2,4,2,1,4,34,3,hispanic
v_SkateBoarding_g57_c01.,45,0,4,0,0,0,0,white
v_SkateBoarding_g58_c01,1,3,14,0,2,0,30,unknown
v_SkateBoarding_g59_c01,13,6,7,6,1,11,6,white
v_SkateBoarding_g60_c01,29,0,0,0,0,20,1,white
v_SkateBoarding_g61_c01,5,3,24,0,0,5,13,black
v_SkateBoarding_g62_c01,2,3,9,2,0,10,24,hispanic
v_SkateBoarding_g63_c01,3,4,19,0,0,8,16,black
v_SkateBoarding_g64_c01,10,0,23,0,0,6,11,black
v_SkateBoarding_g65_c01.,4,4,6,2,19,6,9,indian
v_SkateBoarding_g66_c01,1,15,2,1,1,27,3,hispanic
v_Skiing_g01_c01,10,8,3,1,0,0,28,unknown
v_Skiing_g02_c01,3,2,0,0,0,0,45,unknown
v_Skiing_g03_c01,11,18,2,0,0,0,19,asian
v_Skiing_g04_c01,5,2,1,0,0,1,41,unknown
v_Skiing_g05_c01,5,1,2,0,0,0,42,unknown
v_Skiing_g06_c01,29,0,8,0,0,10,3,white
v_Skiing_g07_c01,43,0,4,0,0,0,3,white
v_Skiing_g08_c01,11,29,5,1,0,2,2,asian
v_Skiing_g09_c01,13,32,1,1,0,1,2,asian
v_Skiing_g10_c01,45,0,1,0,0,1,3,white
v_Skiing_g11_c01.,32,2,3,1,0,0,12,white
v_Skiing_g12_c01.,14,14,0,6,1,1,14,white
v_Skiing_g13_c01,29,7,1,0,0,5,8,white
v_Skiing_g14_c01,4,3,2,38,0,0,3,middle eastern
v_Skiing_g15_c01,11,8,1,2,0,8,20,white
v_Skiing_g16_c01,11,22,3,4,1,0,9,asian
v_Skiing_g17_c01.,13,9,0,1,0,19,8,hispanic
v_Skiing_g18_c01,8,2,6,0,0,2,32,unknown
v_Skiing_g19_c01.,18,6,4,2,0,5,15,white
v_Skiing_g20_c01,6,18,0,7,0,8,11,asian
v_Skiing_g21_c01.,5,4,1,0,2,1,37,unknown
v_Skiing_g22_c01.,9,11,0,0,0,0,30,unknown
v_Skiing_g23_c01,12,2,1,0,0,0,35,unknown
v_Skiing_g24_c01.,40,1,1,0,0,7,1,white
v_Skiing_g25_c01.,13,3,1,1,0,7,25,unknown
v_Skiing_g26_c01,19,7,3,0,0,2,19,white
v_Skiing_g27_c01,3,3,17,2,1,4,20,black
v_Skiing_g28_c01,0,1,2,1,46,0,0,indian
v_Skiing_g29_c01,27,16,0,0,0,0,7,white
v_Skiing_g30_c01,38,5,3,0,0,0,4,white
v_Skiing_g31_c01,27,9,2,0,0,0,12,white
v_Skiing_g32_c01,2,4,0,6,0,18,20,hispanic
v_Skiing_g33_c01,11,9,9,10,1,2,8,white
v_Skiing_g34_c01,15,3,4,0,0,6,22,white
v_Skiing_g35_c01,0,1,5,1,1,0,42,unknown
v_Skiing_g36_c01,12,0,0,0,0,0,38,unknown
v_Skiing_g37_c01,5,2,7,0,0,0,36,unknown
v_Skiing_g38_c01.,10,6,0,0,0,0,34,unknown
v_Skiing_g39_c01.,1,4,3,0,0,2,40,unknown
v_Skiing_g40_c01,4,1,2,8,0,1,34,unknown
v_Skiing_g41_c01.,36,9,0,0,0,2,3,white
v_Skiing_g42_c01.,13,1,1,0,1,0,34,unknown
v_Skiing_g43_c01.,41,0,2,0,0,0,7,white
v_Skiing_g44_c01,14,12,2,5,0,5,12,white
v_Skiing_g45_c01,5,8,0,0,0,0,37,unknown
v_Skiing_g46_c01.,9,27,1,1,0,8,4,asian
v_Skiing_g47_c01,32,4,0,0,0,0,14,white
v_Skiing_g48_c01.,16,18,0,0,0,0,16,asian
v_Skiing_g49_c01,27,21,0,0,0,0,2,white
v_Skiing_g50_c01,13,5,2,7,3,5,15,white
v_Skiing_g51_c01,35,2,3,1,0,8,1,white
v_Skijet_g01_c01.,2,7,14,15,0,7,5,middle eastern
v_Skijet_g02_c01,7,13,6,0,0,19,5,hispanic
v_Skijet_g03_c01,6,1,2,1,0,0,40,unknown
v_Skijet_g04_c01,6,5,4,5,0,0,30,unknown
v_Skijet_g05_c01,36,5,2,7,0,0,0,white
v_Skijet_g06_c01,4,3,1,2,3,31,6,hispanic
v_Skijet_g07_c01,5,2,1,2,1,21,18,hispanic
v_Skijet_g08_c01,26,0,4,2,2,8,8,white
v_Skijet_g09_c01,12,3,7,0,1,2,25,unknown
v_Skijet_g10_c01,16,0,9,2,0,21,2,hispanic
v_Skijet_g11_c01,10,1,8,0,0,28,3,hispanic
v_Skijet_g12_c01,12,0,1,0,0,32,5,hispanic
v_Skijet_g13_c01,0,1,2,0,0,2,45,unknown
v_Skijet_g14_c01.,1,10,11,18,1,0,9,middle eastern
v_Skijet_g15_c01,1,31,0,1,16,1,0,asian
v_Skijet_g16_c01,3,3,17,2,1,4,20,black
v_Skijet_g17_c01,50,0,0,0,0,0,0,white
v_Skijet_g18_c01,12,9,7,1,2,10,9,white
v_Skijet_g19_c01,4,8,0,0,2,10,26,unknown
v_Skijet_g20_c01,1,0,14,0,7,3,25,unknown
v_Skijet_g21_c01,7,0,11,0,1,30,1,hispanic
v_Skijet_g22_c01,20,0,0,1,0,24,5,hispanic
v_Skijet_g23_c01,6,11,9,0,0,11,13,asian
v_Skijet_g24_c01,1,0,0,0,0,5,44,unknown
v_Skijet_g25_c01.,21,3,2,0,0,2,22,white
v_Skijet_g26_c01.,23,2,4,0,0,0,21,white
v_Skijet_g27_c01,42,0,8,0,0,0,0,white
v_Skijet_g28_c01.,5,1,0,36,1,5,2,middle eastern
v_Skijet_g29_c01,0,8,1,0,3,29,9,hispanic
v_Skijet_g30_c01.,21,1,8,4,0,3,13,white
v_Skijet_g31_c01,0,9,2,23,13,3,0,middle eastern
v_Skijet_g32_c01,3,3,13,0,0,0,31,unknown
v_Skijet_g33_c01,23,0,15,1,0,9,2,white
v_Skijet_g34_c01,19,0,25,0,0,6,0,black
v_Skijet_g35_c01,22,0,2,0,0,19,7,white
v_Skijet_g36_c01.,13,0,2,21,0,2,12,middle eastern
v_Skijet_g37_c01,5,0,4,0,0,39,2,hispanic
v_Skijet_g38_c01.,16,29,2,2,0,0,1,asian
v_Skijet_g39_c01,3,8,14,3,4,15,3,hispanic
v_SkyDiving_g01_c01.,4,3,1,3,1,3,35,unknown
v_SkyDiving_g02_c01,6,1,2,1,0,0,40,unknown
v_SkyDiving_g03_c01.,2,21,1,5,6,3,12,asian
v_SkyDiving_g04_c01,22,2,1,0,0,20,5,white
v_SkyDiving_g05_c01,11,5,1,5,0,13,15,hispanic
v_SkyDiving_g06_c01,4,3,35,0,0,1,7,black
v_SkyDiving_g07_c01,43,0,4,0,0,0,3,white
v_SkyDiving_g08_c01,36,5,2,7,0,0,0,white
v_SkyDiving_g09_c01,10,6,3,12,0,4,15,middle eastern
v_SkyDiving_g10_c01,1,0,13,2,0,0,34,unknown
v_SkyDiving_g11_c01,1,6,2,1,0,3,37,unknown
v_SkyDiving_g12_c01,17,0,2,3,0,0,28,unknown
v_SkyDiving_g13_c01,11,0,1,0,0,17,21,hispanic
v_SkyDiving_g14_c01,2,7,1,6,20,3,11,indian
v_SkyDiving_g15_c01,1,21,8,1,0,12,7,asian
v_SkyDiving_g16_c01,1,18,5,0,1,19,6,hispanic
v_SkyDiving_g17_c01,18,15,11,1,0,2,3,white
v_SkyDiving_g18_c01,12,0,36,0,0,0,2,black
v_SkyDiving_g19_c01,20,0,3,3,0,0,24,white
v_SkyDiving_g20_c01,8,17,2,1,0,4,18,asian
v_SkyDiving_g21_c01,7,13,8,1,0,4,17,asian
v_SkyDiving_g22_c01,3,2,8,0,0,0,37,unknown
v_SkyDiving_g23_c01,0,2,0,0,0,4,44,unknown
v_SkyDiving_g24_c01.,3,19,2,1,0,5,20,asian
v_SkyDiving_g25_c01,7,10,2,3,0,1,27,unknown
v_SkyDiving_g26_c01,4,5,7,5,1,4,24,black
v_SkyDiving_g27_c01,10,3,0,19,0,2,16,middle eastern
v_SkyDiving_g28_c01,1,9,3,4,21,6,6,indian
v_SkyDiving_g29_c01.,10,13,1,9,7,0,10,asian
v_SkyDiving_g30_c01,2,9,6,0,0,10,23,hispanic
v_SkyDiving_g31_c01,7,2,4,17,0,8,12,middle eastern
v_SkyDiving_g32_c01,40,4,0,0,0,6,0,white
v_SkyDiving_g33_c01,0,2,45,2,0,0,1,black
v_SkyDiving_g34_c01,2,0,0,0,0,13,35,unknown
v_SkyDiving_g35_c01,17,0,3,2,0,4,24,white
v_SkyDiving_g36_c01,1,10,11,1,0,2,25,unknown
v_SkyDiving_g37_c01,9,0,2,9,1,6,23,white
v_SkyDiving_g38_c01,1,3,22,0,1,5,18,black
v_SkyDiving_g39_c01,20,1,13,5,0,8,3,white
v_SkyDiving_g40_c01,10,0,37,0,0,0,3,black
v_SkyDiving_g41_c01,2,11,9,1,0,0,27,unknown
v_SkyDiving_g42_c01.,11,9,9,1,0,4,16,white
v_SkyDiving_g43_c01,32,0,1,0,0,16,1,white
v_SkyDiving_g44_c01,1,9,1,0,0,5,34,unknown
v_SoccerJuggling_g01_c01.,7,13,1,0,0,5,24,asian
v_SoccerJuggling_g02_c01,0,28,5,4,0,6,7,asian
v_SoccerJuggling_g03_c01.,5,14,12,0,0,3,16,asian
v_SoccerJuggling_g04_c01,0,0,47,0,0,0,3,black
v_SoccerJuggling_g05_c01,0,0,0,4,0,46,0,hispanic
v_SoccerJuggling_g06_c01,0,14,8,0,4,2,22,asian
v_SoccerJuggling_g07_c01,11,11,0,12,0,0,16,middle eastern
v_SoccerJuggling_g08_c01.,17,0,1,7,0,21,4,hispanic
v_SoccerJuggling_g09_c01,9,10,7,0,2,17,5,hispanic
v_SoccerJuggling_g10_c01.,0,7,34,0,0,8,1,black
v_SoccerJuggling_g11_c01.,3,0,1,9,0,33,4,hispanic
v_SoccerJuggling_g12_c01.,23,10,5,6,0,4,2,white
v_SoccerJuggling_g13_c01.,13,10,2,1,0,18,6,hispanic
v_SoccerJuggling_g14_c01,0,3,2,0,0,9,36,unknown
v_SoccerJuggling_g15_c01.,12,4,4,1,0,27,2,hispanic
v_SoccerJuggling_g16_c01.,20,3,2,1,0,15,9,white
v_SoccerJuggling_g17_c01,0,2,1,21,8,16,2,middle eastern
v_SoccerJuggling_g18_c01,0,39,10,0,0,0,1,asian
v_SoccerJuggling_g19_c01,3,6,0,2,0,38,1,hispanic
v_SoccerJuggling_g20_c01,3,17,7,3,0,12,8,asian
v_SoccerJuggling_g21_c01,18,3,3,2,1,4,19,white
v_SoccerJuggling_g22_c01,1,24,9,4,0,7,5,asian
v_SoccerJuggling_g23_c01,0,14,2,0,0,23,11,hispanic
v_SoccerJuggling_g24_c01,30,4,4,0,0,5,7,white
v_SoccerJuggling_g25_c01,25,3,3,0,0,17,2,white
v_SoccerJuggling_g26_c01,2,27,2,3,0,0,16,asian
v_SoccerJuggling_g27_c01,5,0,11,0,0,33,1,hispanic
v_SoccerJuggling_g28_c01,11,0,0,0,0,39,0,hispanic
v_SoccerJuggling_g29_c01.,0,0,0,4,0,46,0,hispanic
v_SoccerJuggling_g30_c01,1,21,2,16,0,2,8,asian
v_SoccerJuggling_g31_c01,3,1,37,0,1,0,8,black
v_SoccerJuggling_g32_c01,15,9,7,0,0,1,18,white
v_SoccerJuggling_g33_c01,0,34,3,10,0,3,0,asian
v_SoccerJuggling_g34_c01,14,3,3,0,0,29,1,hispanic
v_SoccerJuggling_g35_c01,16,11,21,1,0,1,0,black
v_SoccerJuggling_g36_c01,2,15,2,9,0,14,8,asian
v_SoccerJuggling_g37_c01,0,11,24,2,0,11,2,black
v_SoccerJuggling_g38_c01,10,10,20,0,1,6,3,black
v_SoccerJuggling_g39_c01.,5,2,19,2,2,7,13,black
v_SoccerJuggling_g40_c01,28,9,2,0,0,11,0,white
v_SoccerJuggling_g41_c01,10,9,10,8,0,5,8,white
v_SoccerJuggling_g42_c01,11,0,11,0,0,27,1,hispanic
v_SoccerJuggling_g43_c01,24,10,2,0,0,3,11,white
v_SoccerJuggling_g44_c01,1,0,41,1,0,2,5,black
v_SoccerJuggling_g45_c01,3,6,4,2,0,8,27,unknown
v_SoccerJuggling_g46_c01,1,3,2,29,4,0,11,middle eastern
v_SoccerJuggling_g47_c01.,5,14,12,0,0,3,16,asian
v_SoccerJuggling_g48_c01,13,9,1,0,0,19,8,hispanic
v_SoccerJuggling_g49_c01,0,0,0,4,0,46,0,hispanic
v_SoccerJuggling_g50_c01,9,10,7,0,2,17,5,hispanic
v_SoccerJuggling_g51_c01.,0,7,34,0,0,8,1,black
v_SoccerJuggling_g52_c01.,3,0,1,9,0,33,4,hispanic
v_SoccerJuggling_g53_c01.,23,10,5,6,0,4,2,white
v_SoccerJuggling_g54_c01,1,18,19,1,0,2,9,black
v_SoccerJuggling_g55_c01.,12,4,4,1,0,27,2,hispanic
v_SoccerJuggling_g56_c01.,20,3,2,1,0,15,9,white
v_SoccerJuggling_g57_c01,3,6,0,2,0,38,1,hispanic
v_SoccerJuggling_g58_c01,0,14,2,0,0,23,11,hispanic
v_SoccerJuggling_g59_c01.,0,1,15,0,1,23,9,hispanic
v_SoccerJuggling_g60_c01,9,4,16,3,1,1,16,black
v_SoccerJuggling_g61_c01,25,3,3,0,0,17,2,white
v_SoccerJuggling_g62_c01,2,27,2,3,0,0,16,asian
v_SoccerJuggling_g63_c01,5,0,11,0,0,33,1,hispanic
v_SoccerJuggling_g64_c01,11,0,0,0,0,39,0,hispanic
v_SoccerJuggling_g65_c01.,0,0,0,4,0,46,0,hispanic
v_SoccerJuggling_g66_c01,1,21,2,16,0,2,8,asian
v_SoccerJuggling_g67_c01,0,34,3,10,0,3,0,asian
v_SoccerJuggling_g68_c01,14,3,3,0,0,29,1,hispanic
v_SoccerJuggling_g69_c01,16,11,21,1,0,1,0,black
v_SoccerJuggling_g70_c01,2,15,2,9,0,14,8,asian
v_SoccerJuggling_g71_c01.,5,2,19,2,2,7,13,black
v_SoccerJuggling_g72_c01,1,0,41,1,0,2,5,black
v_SoccerJuggling_g73_c01,4,37,5,1,0,2,1,asian
v_SoccerPenalty_g01_c01,25,3,20,2,0,0,0,white
v_SoccerPenalty_g02_c01,0,3,15,1,29,2,0,indian
v_SoccerPenalty_g03_c01,0,11,17,5,6,3,8,black
v_SoccerPenalty_g04_c01,3,5,34,0,0,5,3,black
v_SoccerPenalty_g05_c01,1,7,16,1,1,14,10,black
v_SoccerPenalty_g06_c01.,3,13,12,1,20,0,1,indian
v_SoccerPenalty_g07_c01,0,10,2,27,0,8,3,middle eastern
v_SoccerPenalty_g08_c01,5,4,30,0,0,5,6,black
v_SoccerPenalty_g09_c01,7,6,15,8,13,1,0,black
v_SoccerPenalty_g10_c01.,1,4,36,0,7,0,2,black
v_SoccerPenalty_g11_c01,4,26,4,2,0,1,13,asian
v_SoccerPenalty_g12_c01,8,27,12,0,0,2,1,asian
v_SoccerPenalty_g13_c01,23,4,13,4,0,5,1,white
v_SoccerPenalty_g14_c01,7,7,9,5,1,7,14,black
v_SoccerPenalty_g15_c01.,25,6,15,1,0,1,2,white
v_SoccerPenalty_g16_c01,0,2,42,1,0,4,1,black
v_SoccerPenalty_g17_c01.,18,4,20,3,0,5,0,black
v_SoccerPenalty_g18_c01,12,2,14,0,0,8,14,black
v_SoccerPenalty_g19_c01.,0,0,13,0,34,2,1,indian
v_SoccerPenalty_g20_c01.,0,1,7,0,41,0,1,indian
v_SoccerPenalty_g21_c01,0,0,22,0,5,8,15,black
v_SoccerPenalty_g22_c01,1,44,1,1,0,1,2,asian
v_SoccerPenalty_g23_c01,6,37,2,4,0,1,0,asian
v_SoccerPenalty_g24_c01,0,1,17,0,11,1,20,black
v_SoccerPenalty_g25_c01,5,1,13,2,0,29,0,hispanic
v_SoccerPenalty_g26_c01.,3,4,23,0,0,18,2,black
v_SoccerPenalty_g27_c01,21,6,10,5,0,6,2,white
v_SoccerPenalty_g28_c01,12,1,34,0,0,3,0,black
v_SoccerPenalty_g29_c01,11,35,1,2,1,0,0,asian
v_SoccerPenalty_g30_c01,0,13,7,17,0,12,1,middle eastern
v_SoccerPenalty_g31_c01,1,0,22,0,14,13,0,black
v_SoccerPenalty_g32_c01.,23,3,6,0,0,1,17,white
v_SoccerPenalty_g33_c01,1,1,2,14,18,14,0,indian
v_SoccerPenalty_g34_c01,0,10,2,27,0,8,3,middle eastern
v_SoccerPenalty_g35_c01,5,4,30,0,0,5,6,black
v_SoccerPenalty_g36_c01.,25,6,15,1,0,1,2,white
v_SoccerPenalty_g37_c01.,2,25,4,1,4,7,7,asian
v_SoccerPenalty_g38_c01.,3,4,23,0,0,18,2,black
v_SoccerPenalty_g39_c01.,10,8,10,4,1,10,7,white
v_SoccerPenalty_g40_c01,4,27,5,0,4,2,8,asian
v_SoccerPenalty_g41_c01,12,1,34,0,0,3,0,black
v_SoccerPenalty_g42_c01.,17,1,11,6,0,11,4,white
v_SoccerPenalty_g43_c01.,18,2,20,4,0,5,1,black
v_StillRings_g01_c01,11,16,0,1,0,8,14,asian
v_StillRings_g02_c01,2,9,1,8,1,26,3,hispanic
v_StillRings_g03_c01,18,9,23,0,0,0,0,black
v_StillRings_g04_c01,0,50,0,0,0,0,0,asian
v_StillRings_g05_c01,0,0,49,0,0,1,0,black
v_StillRings_g07_c01,13,11,0,2,0,15,9,hispanic
v_StillRings_g08_c01,19,7,1,1,3,10,9,white
v_StillRings_g09_c01,23,21,3,0,1,2,0,white
v_StillRings_g10_c01,0,15,27,3,0,3,2,black
v_StillRings_g11_c01,16,6,0,0,2,16,10,white
v_StillRings_g12_c01,8,10,6,8,0,17,1,hispanic
v_StillRings_g13_c01,2,32,4,4,7,0,1,asian
v_StillRings_g14_c01.,3,1,40,0,0,0,6,black
v_StillRings_g15_c01,1,0,3,0,0,0,46,unknown
v_StillRings_g16_c01,44,1,1,0,3,0,1,white
v_StillRings_g17_c01.,3,32,1,4,2,3,5,asian
v_StillRings_g18_c01.,6,24,8,3,1,0,8,asian
v_StillRings_g19_c01,46,0,1,2,0,1,0,white
v_StillRings_g20_c01.,5,13,4,7,0,12,9,asian
v_StillRings_g21_c01.,10,12,4,7,0,5,12,asian
v_StillRings_g22_c01.,2,25,3,9,0,3,8,asian
v_StillRings_g23_c01.,0,24,2,8,0,16,0,asian
v_StillRings_g24_c01.,7,1,26,2,0,3,11,black
v_StillRings_g25_c01,2,28,6,4,0,6,4,asian
v_StillRings_g26_c01,7,19,5,3,0,3,13,asian
v_StillRings_g27_c01,10,2,1,0,0,37,0,hispanic
v_StillRings_g28_c01,3,1,20,0,0,5,21,black
v_StillRings_g29_c01,9,16,5,0,3,0,17,asian
v_StillRings_g30_c01,1,46,0,2,0,1,0,asian
v_StillRings_g31_c01,10,25,12,1,0,0,2,asian
v_StillRings_g32_c01,15,12,7,0,0,2,14,white
v_StillRings_g33_c01,5,2,4,1,2,3,33,unknown
v_StillRings_g34_c01,8,19,0,4,0,15,4,asian
v_StillRings_g35_c01,3,14,4,0,4,9,16,asian
v_StillRings_g36_c01,18,11,2,2,0,0,17,white
v_StillRings_g37_c01,14,10,4,6,1,12,3,white
v_StillRings_g38_c01,27,7,1,1,0,3,11,white
v_StillRings_g39_c01,13,13,4,2,1,10,7,white
v_StillRings_g40_c01,8,9,2,15,1,4,11,middle eastern
v_StillRings_g41_c01.,1,49,0,0,0,0,0,asian
v_StillRings_g42_c01.,2,19,0,7,0,17,5,asian
v_StillRings_g43_c01,10,15,4,9,0,9,3,asian
v_StillRings_g44_c01,23,2,21,1,0,2,1,white
v_StillRings_g45_c01,2,0,41,0,0,5,2,black
v_StillRings_g46_c01,5,24,2,8,2,8,1,asian
v_StillRings_g47_c01.,0,0,0,0,0,0,50,unknown
v_StillRings_g48_c01,42,3,5,0,0,0,0,white
v_StillRings_g49_c01,6,1,1,0,0,33,9,hispanic
v_StillRings_g50_c01,9,10,3,28,0,0,0,middle eastern
v_StillRings_g51_c01,7,5,0,7,0,31,0,hispanic
v_StillRings_g52_c01,34,8,5,3,0,0,0,white
v_StillRings_g53_c01,3,17,5,1,2,8,14,asian
v_StillRings_g54_c01,11,14,5,6,0,12,2,asian
v_StillRings_g55_c01,1,1,1,15,0,3,29,unknown
v_StillRings_g56_c01,5,19,10,0,0,4,12,asian
v_StillRings_g57_c01,7,0,3,19,6,4,11,middle eastern
v_StillRings_g58_c01,2,21,0,4,2,17,4,asian
v_StillRings_g59_c01,1,47,1,0,0,0,1,asian
v_StillRings_g60_c01,3,0,0,0,0,47,0,hispanic
v_StillRings_g61_c01,7,43,0,0,0,0,0,asian
v_StillRings_g62_c01,1,34,0,0,11,0,4,asian
v_StillRings_g63_c01.,5,24,3,3,0,0,15,asian
v_StillRings_g64_c01,1,0,9,1,0,0,39,unknown
v_StillRings_g65_c01,0,1,47,0,0,1,1,black
v_StillRings_g66_c01,3,13,1,10,2,3,18,asian
v_StillRings_g67_c01,0,31,2,4,4,5,4,asian
v_SumoWrestling_g01_c01,23,6,19,1,0,0,1,white
v_SumoWrestling_g02_c01,8,28,0,6,0,8,0,asian
v_SumoWrestling_g03_c01,10,33,0,3,0,0,4,asian
v_SumoWrestling_g04_c01,6,22,19,1,1,0,1,asian
v_SumoWrestling_g06_c01,25,1,22,1,0,1,0,white
v_SumoWrestling_g07_c01,14,0,2,7,12,15,0,hispanic
v_SumoWrestling_g08_c01,0,8,33,0,0,7,2,black
v_SumoWrestling_g09_c01,11,0,38,1,0,0,0,black
v_SumoWrestling_g10_c01,4,15,0,0,0,7,24,asian
v_SumoWrestling_g11_c01,3,18,1,1,25,2,0,indian
v_SumoWrestling_g12_c01,23,9,0,10,0,5,3,white
v_SumoWrestling_g13_c01,11,34,3,0,0,0,2,asian
v_SumoWrestling_g14_c01,20,1,13,5,0,8,3,white
v_SumoWrestling_g15_c01,8,17,1,19,0,4,1,middle eastern
v_SumoWrestling_g16_c01,15,1,2,13,13,6,0,white
v_SumoWrestling_g17_c01,30,6,2,0,0,7,5,white
v_SumoWrestling_g18_c01,16,31,1,1,0,1,0,asian
v_SumoWrestling_g19_c01.,14,4,1,0,0,30,1,hispanic
v_SumoWrestling_g20_c01,5,7,19,0,0,14,5,black
v_SumoWrestling_g21_c01,3,21,9,4,2,10,1,asian
v_SumoWrestling_g22_c01,17,3,2,0,0,22,6,hispanic
v_SumoWrestling_g23_c01.,7,2,41,0,0,0,0,black
v_SumoWrestling_g24_c01,1,34,1,0,1,0,13,asian
v_SumoWrestling_g25_c01,2,36,0,4,0,4,4,asian
v_SumoWrestling_g26_c01,2,32,0,3,0,0,13,asian
v_SumoWrestling_g27_c01.,40,4,2,0,0,3,1,white
v_SumoWrestling_g28_c01,1,48,0,0,0,1,0,asian
v_SumoWrestling_g29_c01,17,17,7,5,0,2,2,white
v_SumoWrestling_g30_c01,6,2,24,3,1,4,10,black
v_SumoWrestling_g31_c01,18,19,3,6,0,3,1,asian
v_SumoWrestling_g32_c01,47,0,0,0,0,3,0,white
v_SumoWrestling_g33_c01,2,22,11,1,2,11,1,asian
v_SumoWrestling_g34_c01,20,17,0,1,0,0,12,white
v_SumoWrestling_g35_c01,6,35,0,3,0,2,4,asian
v_SumoWrestling_g36_c01.,0,34,0,1,0,8,7,asian
v_SumoWrestling_g37_c01,22,11,1,5,2,1,8,white
v_SumoWrestling_g38_c01,3,6,2,0,3,16,20,hispanic
v_SumoWrestling_g39_c01,4,36,8,0,0,0,2,asian
v_SumoWrestling_g40_c01,5,42,1,1,0,0,1,asian
v_SumoWrestling_g41_c01.,1,1,1,0,0,0,47,unknown
v_SumoWrestling_g42_c01,10,16,1,8,0,14,1,asian
v_SumoWrestling_g43_c01,0,5,0,1,40,4,0,indian
v_SumoWrestling_g44_c01,12,12,6,5,1,1,13,white
v_SumoWrestling_g45_c01,22,6,1,1,0,12,8,white
v_SumoWrestling_g46_c01,1,3,14,22,2,4,4,middle eastern
v_SumoWrestling_g47_c01,2,1,25,0,1,0,21,black
v_SumoWrestling_g48_c01,20,1,13,5,0,8,3,white
v_Surfing_g01_c01.,8,1,35,0,1,4,1,black
v_Surfing_g02_c01,12,2,4,7,1,18,6,hispanic
v_Surfing_g03_c01,11,0,1,13,2,9,14,middle eastern
v_Surfing_g04_c01,6,1,4,0,0,25,14,hispanic
v_Surfing_g05_c01,6,3,5,0,14,8,14,indian
v_Surfing_g06_c01.,2,2,4,3,35,2,2,indian
