video_name,male_count,female_count,final
v_SoccerJuggling_g68_c01,44,6,male
v_SoccerJuggling_g69_c01,45,5,male
v_SoccerJuggling_g70_c01,41,9,male
v_SoccerJuggling_g71_c01.,37,13,male
v_SoccerJuggling_g72_c01,47,3,male
v_SoccerJuggling_g73_c01,41,9,male
v_SoccerPenalty_g01_c01,49,1,male
v_SoccerPenalty_g02_c01,46,4,male
v_SoccerPenalty_g03_c01,40,10,male
v_SoccerPenalty_g04_c01,44,6,male
v_SoccerPenalty_g05_c01,47,3,male
v_SoccerPenalty_g06_c01.,45,5,male
v_SoccerPenalty_g07_c01,47,3,male
v_SoccerPenalty_g08_c01,44,6,male
v_SoccerPenalty_g09_c01,50,0,male
v_SoccerPenalty_g10_c01.,31,19,male
v_SoccerPenalty_g11_c01,26,24,male
v_SoccerPenalty_g12_c01,49,1,male
v_SoccerPenalty_g13_c01,47,3,male
v_SoccerPenalty_g14_c01,43,7,male
v_SoccerPenalty_g15_c01.,30,20,male
v_SoccerPenalty_g16_c01,35,15,male
v_SoccerPenalty_g17_c01.,47,3,male
v_SoccerPenalty_g18_c01,43,7,male
v_SoccerPenalty_g19_c01.,42,8,male
v_SoccerPenalty_g20_c01.,44,6,male
v_SoccerPenalty_g21_c01,25,25,uncertain
v_SoccerPenalty_g22_c01,41,9,male
v_SoccerPenalty_g23_c01,46,4,male
v_SoccerPenalty_g24_c01,31,19,male
v_SoccerPenalty_g25_c01,49,1,male
v_SoccerPenalty_g26_c01.,35,15,male
v_SoccerPenalty_g27_c01,45,5,male
v_SoccerPenalty_g28_c01,13,37,female
v_SoccerPenalty_g29_c01,40,10,male
v_SoccerPenalty_g30_c01,12,38,female
v_SoccerPenalty_g31_c01,34,16,male
v_SoccerPenalty_g32_c01.,29,21,male
v_SoccerPenalty_g33_c01,50,0,male
v_SoccerPenalty_g34_c01,47,3,male
v_SoccerPenalty_g35_c01,44,6,male
v_SoccerPenalty_g36_c01.,30,20,male
v_SoccerPenalty_g37_c01.,35,15,male
v_SoccerPenalty_g38_c01.,35,15,male
v_SoccerPenalty_g39_c01.,43,7,male
v_SoccerPenalty_g40_c01,37,13,male
v_SoccerPenalty_g41_c01,13,37,female
v_SoccerPenalty_g42_c01.,50,0,male
v_SoccerPenalty_g43_c01.,48,2,male
v_StillRings_g01_c01,48,2,male
v_StillRings_g02_c01,41,9,male
v_StillRings_g03_c01,3,47,female
v_StillRings_g04_c01,23,27,female
v_StillRings_g05_c01,49,1,male
v_StillRings_g07_c01,26,24,male
v_StillRings_g08_c01,48,2,male
v_StillRings_g09_c01,29,21,male
v_StillRings_g10_c01,32,18,male
v_StillRings_g11_c01,23,27,female
v_StillRings_g12_c01,33,17,male
v_StillRings_g13_c01,24,26,female
v_StillRings_g14_c01.,43,7,male
v_StillRings_g15_c01,16,34,female
v_StillRings_g16_c01,50,0,male
v_StillRings_g17_c01.,45,5,male
v_StillRings_g18_c01.,11,39,female
v_StillRings_g19_c01,49,1,male
v_StillRings_g20_c01.,43,7,male
v_StillRings_g21_c01.,26,24,male
v_StillRings_g22_c01.,31,19,male
v_StillRings_g23_c01.,43,7,male
v_StillRings_g24_c01.,45,5,male
v_StillRings_g25_c01,49,1,male
v_StillRings_g26_c01,43,7,male
v_StillRings_g27_c01,49,1,male
v_StillRings_g28_c01,28,22,male
v_StillRings_g29_c01,46,4,male
v_StillRings_g30_c01,34,16,male
v_StillRings_g31_c01,32,18,male
v_StillRings_g32_c01,17,33,female
v_StillRings_g33_c01,2,48,female
v_StillRings_g34_c01,42,8,male
v_StillRings_g35_c01,18,32,female
v_StillRings_g36_c01,35,15,male
v_StillRings_g37_c01,47,3,male
v_StillRings_g38_c01,46,4,male
v_StillRings_g39_c01,42,8,male
v_StillRings_g40_c01,34,16,male
v_StillRings_g41_c01.,0,50,female
v_StillRings_g42_c01.,42,8,male
v_StillRings_g43_c01,47,3,male
v_StillRings_g44_c01,35,15,male
v_StillRings_g45_c01,2,48,female
v_StillRings_g46_c01,23,27,female
v_StillRings_g47_c01.,0,50,female
v_StillRings_g48_c01,36,14,male
v_StillRings_g49_c01,2,48,female
v_StillRings_g50_c01,41,9,male
v_StillRings_g51_c01,50,0,male
v_StillRings_g52_c01,49,1,male
v_StillRings_g53_c01,27,23,male
v_StillRings_g54_c01,33,17,male
v_StillRings_g55_c01,48,2,male
v_StillRings_g56_c01,10,40,female
v_StillRings_g57_c01,32,18,male
v_StillRings_g58_c01,46,4,male
v_StillRings_g59_c01,7,43,female
v_StillRings_g60_c01,0,50,female
v_StillRings_g61_c01,0,50,female
v_StillRings_g62_c01,16,34,female
v_StillRings_g63_c01.,35,15,male
v_StillRings_g64_c01,38,12,male
v_StillRings_g65_c01,50,0,male
v_StillRings_g66_c01,42,8,male
v_StillRings_g67_c01,40,10,male
v_SumoWrestling_g01_c01,37,13,male
v_SumoWrestling_g02_c01,39,11,male
v_SumoWrestling_g03_c01,24,26,female
v_SumoWrestling_g04_c01,19,31,female
v_SumoWrestling_g06_c01,49,1,male
v_SumoWrestling_g07_c01,49,1,male
v_SumoWrestling_g08_c01,10,40,female
v_SumoWrestling_g09_c01,50,0,male
v_SumoWrestling_g10_c01,32,18,male
v_SumoWrestling_g11_c01,11,39,female
v_SumoWrestling_g12_c01,50,0,male
v_SumoWrestling_g13_c01,43,7,male
v_SumoWrestling_g14_c01,40,10,male
v_SumoWrestling_g15_c01,40,10,male
v_SumoWrestling_g16_c01,50,0,male
v_SumoWrestling_g17_c01,11,39,female
v_SumoWrestling_g18_c01,9,41,female
v_SumoWrestling_g19_c01.,13,37,female
v_SumoWrestling_g20_c01,8,42,female
v_SumoWrestling_g21_c01,35,15,male
v_SumoWrestling_g22_c01,1,49,female
v_SumoWrestling_g23_c01.,50,0,male
v_SumoWrestling_g24_c01,30,20,male
v_SumoWrestling_g25_c01,44,6,male
v_SumoWrestling_g26_c01,30,20,male
v_SumoWrestling_g27_c01.,10,40,female
v_SumoWrestling_g28_c01,45,5,male
v_SumoWrestling_g29_c01,34,16,male
v_SumoWrestling_g30_c01,33,17,male
v_SumoWrestling_g31_c01,44,6,male
v_SumoWrestling_g32_c01,50,0,male
v_SumoWrestling_g33_c01,28,22,male
v_SumoWrestling_g34_c01,18,32,female
v_SumoWrestling_g35_c01,44,6,male
v_SumoWrestling_g36_c01.,26,24,male
v_SumoWrestling_g37_c01,20,30,female
v_SumoWrestling_g38_c01,33,17,male
v_SumoWrestling_g39_c01,27,23,male
v_SumoWrestling_g40_c01,41,9,male
v_SumoWrestling_g41_c01.,37,13,male
v_SumoWrestling_g42_c01,46,4,male
v_SumoWrestling_g43_c01,20,30,female
v_SumoWrestling_g44_c01,40,10,male
v_SumoWrestling_g45_c01,20,30,female
v_SumoWrestling_g46_c01,38,12,male
v_SumoWrestling_g47_c01,46,4,male
v_SumoWrestling_g48_c01,40,10,male
v_Surfing_g01_c01.,18,32,female
v_Surfing_g02_c01,46,4,male
v_Surfing_g03_c01,48,2,male
v_Surfing_g04_c01,44,6,male
v_Surfing_g05_c01,4,46,female
v_Surfing_g06_c01.,45,5,male
v_Surfing_g07_c01,6,44,female
v_Surfing_g08_c01,7,43,female
v_Surfing_g09_c01,45,5,male
v_Surfing_g10_c01,31,19,male
v_Surfing_g11_c01,15,35,female
v_Surfing_g12_c01,33,17,male
v_Surfing_g13_c01,38,12,male
v_Surfing_g14_c01,50,0,male
v_Surfing_g15_c01,28,22,male
v_Surfing_g16_c01,49,1,male
v_Surfing_g17_c01,27,23,male
v_Surfing_g18_c01,32,18,male
v_Surfing_g19_c01,44,6,male
v_Surfing_g20_c01,43,7,male
v_Surfing_g21_c01,48,2,male
v_Surfing_g22_c01,45,5,male
v_Surfing_g23_c01,28,22,male
v_Surfing_g24_c01,50,0,male
v_Surfing_g25_c01.,14,36,female
v_Surfing_g26_c01,34,16,male
v_Surfing_g27_c01.,37,13,male
v_Surfing_g28_c01.,36,14,male
v_Surfing_g29_c01.,48,2,male
v_Surfing_g30_c01,36,14,male
v_Surfing_g31_c01,39,11,male
v_Surfing_g32_c01,7,43,female
v_Surfing_g33_c01.,36,14,male
v_Surfing_g34_c01,46,4,male
v_Surfing_g35_c01,41,9,male
v_Surfing_g36_c01,49,1,male
v_Surfing_g37_c01,35,15,male
v_Surfing_g38_c01,34,16,male
v_Surfing_g39_c01,44,6,male
v_Surfing_g40_c01,37,13,male
v_Surfing_g41_c01,42,8,male
v_Surfing_g42_c01,40,10,male
v_Surfing_g43_c01,48,2,male
v_Surfing_g44_c01,13,37,female
v_Surfing_g45_c01,12,38,female
v_Surfing_g46_c01,37,13,male
v_Surfing_g47_c01,48,2,male
v_Surfing_g48_c01,23,27,female
v_Surfing_g49_c01,47,3,male
v_Surfing_g50_c01,47,3,male
v_Surfing_g51_c01,50,0,male
v_Surfing_g52_c01,48,2,male
v_Surfing_g53_c01,37,13,male
v_Surfing_g54_c01,41,9,male
v_Surfing_g55_c01,30,20,male
v_Surfing_g56_c01,22,28,female
v_Surfing_g57_c01,46,4,male
v_Surfing_g58_c01,43,7,male
v_Surfing_g59_c01,49,1,male
v_Surfing_g60_c01,44,6,male
v_Surfing_g61_c01,30,20,male
v_Surfing_g62_c01,43,7,male
v_Surfing_g63_c01,25,25,uncertain
v_Surfing_g64_c01,35,15,male
v_Swing_g01_c01,23,27,female
v_Swing_g02_c01,34,16,male
v_Swing_g03_c01,32,18,male
v_Swing_g04_c01,48,2,male
v_Swing_g05_c01,50,0,male
v_Swing_g06_c01,23,27,female
v_Swing_g07_c01,39,11,male
v_Swing_g08_c01,39,11,male
v_Swing_g09_c01,42,8,male
v_Swing_g10_c01.,49,1,male
v_Swing_g11_c01,50,0,male
v_Swing_g12_c01,16,34,female
v_Swing_g13_c01,50,0,male
v_Swing_g14_c01,47,3,male
v_Swing_g15_c01,47,3,male
v_Swing_g16_c01,28,22,male
v_Swing_g17_c01,26,24,male
v_Swing_g18_c01,35,15,male
v_Swing_g19_c01,50,0,male
v_Swing_g20_c01.,0,50,female
v_Swing_g21_c01,49,1,male
v_Swing_g22_c01,49,1,male
v_Swing_g23_c01,50,0,male
v_Swing_g24_c01.,41,9,male
v_Swing_g25_c01.,5,45,female
v_Swing_g26_c01,26,24,male
v_Swing_g27_c01.,49,1,male
v_Swing_g28_c01,6,44,female
v_Swing_g29_c01,15,35,female
v_Swing_g30_c01,18,32,female
v_Swing_g31_c01,14,36,female
v_Swing_g32_c01,37,13,male
v_Swing_g33_c01,4,45,female
v_Swing_g34_c01,50,0,male
v_Swing_g35_c01.,2,48,female
v_Swing_g36_c01,16,34,female
v_Swing_g37_c01,25,25,uncertain
v_Swing_g38_c01,45,5,male
v_Swing_g39_c01.,25,25,uncertain
v_Swing_g40_c01.,47,3,male
v_Swing_g41_c01,13,37,female
v_Swing_g42_c01,50,0,male
v_Swing_g43_c01.,8,42,female
v_Swing_g44_c01,43,7,male
v_Swing_g45_c01.,50,0,male
v_Swing_g46_c01,30,20,male
v_Swing_g47_c01,50,0,male
v_Swing_g48_c01,0,50,female
v_Swing_g49_c01,26,24,male
v_Swing_g50_c01,17,33,female
v_Swing_g51_c01,45,5,male
v_Swing_g52_c01.,34,16,male
v_Swing_g53_c01,20,30,female
v_Swing_g54_c01,45,5,male
v_Swing_g55_c01,11,39,female
v_Swing_g56_c01,48,2,male
v_Swing_g57_c01,49,1,male
v_Swing_g58_c01,49,1,male
v_Swing_g59_c01.,49,1,male
v_Swing_g60_c01,44,6,male
v_Swing_g61_c01.,50,0,male
v_Swing_g62_c01,47,3,male
v_Swing_g63_c01,25,25,uncertain
v_Swing_g64_c01,45,5,male
v_Swing_g65_c01,31,19,male
v_Swing_g66_c01.,21,29,female
v_Swing_g67_c01.,22,28,female
v_Swing_g68_c01.,50,0,male
v_Swing_g69_c01,18,32,female
v_Swing_g70_c01,17,33,female
v_Swing_g71_c01,6,44,female
v_Swing_g72_c01,12,38,female
v_Swing_g73_c01,49,1,male
v_Swing_g74_c01,50,0,male
v_Swing_g75_c01,43,7,male
v_Swing_g76_c01,49,1,male
v_Swing_g77_c01,44,6,male
v_Swing_g78_c01,40,10,male
v_Swing_g79_c01,22,28,female
v_Swing_g80_c01,43,7,male
v_Swing_g81_c01.,47,3,male
v_Swing_g82_c01,30,20,male
v_Swing_g83_c01,36,14,male
v_Swing_g84_c01,43,7,male
v_Swing_g85_c01,27,23,male
v_Swing_g86_c01,9,41,female
v_Swing_g87_c01,15,35,female
v_Swing_g88_c01,46,4,male
v_Swing_g89_c01,40,10,male
v_Swing_g90_c01,50,0,male
v_Swing_g91_c01,23,27,female
v_Swing_g92_c01,34,16,male
v_Swing_g93_c01,40,10,male
v_Swing_g94_c01,26,24,male
v_Swing_g95_c01,9,41,female
v_Swing_g96_c01,27,23,male
v_Swing_g97_c01,39,11,male
v_Swing_g98_c01,45,5,male
v_TableTennisShot_g01_c01,40,10,male
v_TableTennisShot_g02_c01,22,28,female
v_TableTennisShot_g03_c01,31,19,male
v_TableTennisShot_g04_c01,50,0,male
v_TableTennisShot_g05_c01,45,5,male
v_TableTennisShot_g06_c01,26,24,male
v_TableTennisShot_g07_c01,44,6,male
v_TableTennisShot_g08_c01,49,1,male
v_TableTennisShot_g09_c01,30,20,male
v_TableTennisShot_g10_c01,41,9,male
v_TableTennisShot_g11_c01,7,43,female
v_TableTennisShot_g12_c01,50,0,male
v_TableTennisShot_g13_c01,34,16,male
v_TableTennisShot_g14_c01,19,31,female
v_TableTennisShot_g15_c01,21,29,female
v_TableTennisShot_g16_c01,33,17,male
v_TableTennisShot_g17_c01,36,14,male
v_TableTennisShot_g18_c01,23,27,female
v_TableTennisShot_g19_c01,37,13,male
v_TableTennisShot_g20_c01,22,28,female
v_TableTennisShot_g21_c01,34,16,male
v_TableTennisShot_g22_c01,13,37,female
v_TableTennisShot_g23_c01.,23,27,female
v_TableTennisShot_g24_c01,35,15,male
v_TableTennisShot_g25_c01,46,4,male
v_TableTennisShot_g26_c01,49,1,male
v_TableTennisShot_g27_c01,45,5,male
v_TaiChi_g01_c01.,44,6,male
v_TaiChi_g02_c01.,47,3,male
v_TaiChi_g03_c01.,7,43,female
v_TaiChi_g04_c01,8,42,female
v_TaiChi_g05_c01,3,47,female
v_TaiChi_g06_c01,49,1,male
v_TaiChi_g07_c01,41,9,male
v_TaiChi_g08_c01,48,2,male
v_TaiChi_g09_c01,49,1,male
v_TaiChi_g10_c01.,36,14,male
v_TaiChi_g11_c01,50,0,male
v_TaiChi_g12_c01,42,8,male
v_TaiChi_g13_c01,22,28,female
v_TaiChi_g14_c01,46,4,male
v_TaiChi_g15_c01.,50,0,male
v_TaiChi_g16_c01,50,0,male
v_TaiChi_g17_c01,48,2,male
v_TaiChi_g18_c01,46,4,male
v_TaiChi_g19_c01.,46,4,male
v_TaiChi_g20_c01.,43,7,male
v_TaiChi_g21_c01,46,4,male
v_TaiChi_g22_c01,49,1,male
v_TaiChi_g23_c01.,38,12,male
v_TaiChi_g24_c01.,30,20,male
v_TaiChi_g25_c01,43,7,male
v_TaiChi_g26_c01,47,3,male
v_TaiChi_g27_c01,50,0,male
v_TaiChi_g28_c01,32,18,male
v_TaiChi_g29_c01,43,7,male
v_TaiChi_g30_c01,47,3,male
v_TaiChi_g31_c01,16,34,female
v_TaiChi_g32_c01,47,3,male
v_TaiChi_g33_c01.,50,0,male
v_TaiChi_g34_c01.,43,7,male
v_TaiChi_g35_c01,2,48,female
v_TaiChi_g36_c01.,7,43,female
v_TaiChi_g37_c01,1,49,female
v_TaiChi_g38_c01,49,1,male
v_TaiChi_g39_c01,50,0,male
v_TaiChi_g40_c01,47,3,male
v_TaiChi_g41_c01.,5,45,female
v_TaiChi_g42_c01.,21,29,female
v_TaiChi_g43_c01,50,0,male
v_TaiChi_g44_c01,27,23,male
v_TaiChi_g45_c01,4,46,female
v_TaiChi_g46_c01,46,4,male
v_TaiChi_g47_c01,48,2,male
v_TaiChi_g48_c01,42,8,male
v_TaiChi_g49_c01.,50,0,male
v_TaiChi_g50_c01,42,8,male
v_TaiChi_g51_c01,42,8,male
v_TaiChi_g52_c01,49,1,male
v_TaiChi_g53_c01,48,2,male
v_TaiChi_g54_c01,49,1,male
v_TaiChi_g55_c01,30,20,male
v_TaiChi_g56_c01,18,32,female
v_TaiChi_g57_c01,26,24,male
v_TaiChi_g58_c01.,50,0,male
v_TennisSwing_g01_c01.,44,6,male
v_TennisSwing_g02_c01.,27,23,male
v_TennisSwing_g03_c01,50,0,male
v_TennisSwing_g04_c01,50,0,male
v_TennisSwing_g05_c01.,45,5,male
v_TennisSwing_g06_c01,50,0,male
v_TennisSwing_g07_c01,15,35,female
v_TennisSwing_g08_c01.,47,3,male
v_TennisSwing_g09_c01,49,1,male
v_TennisSwing_g10_c01,50,0,male
v_TennisSwing_g11_c01,50,0,male
v_TennisSwing_g12_c01,49,1,male
v_TennisSwing_g13_c01,50,0,male
v_TennisSwing_g14_c01,47,3,male
v_TennisSwing_g15_c01.,12,38,female
v_TennisSwing_g16_c01,1,49,female
v_TennisSwing_g17_c01,50,0,male
v_TennisSwing_g18_c01,35,15,male
v_TennisSwing_g19_c01.,0,50,female
v_TennisSwing_g20_c01.,4,46,female
v_TennisSwing_g21_c01,8,42,female
v_TennisSwing_g22_c01.,42,8,male
v_TennisSwing_g23_c01,49,1,male
v_TennisSwing_g24_c01.,50,0,male
v_TennisSwing_g25_c01.,0,50,female
v_TennisSwing_g26_c01.,50,0,male
v_TennisSwing_g27_c01,0,50,female
v_ThrowDiscus_g01_c01.,37,13,male
v_ThrowDiscus_g02_c01,50,0,male
v_ThrowDiscus_g03_c01,44,6,male
v_ThrowDiscus_g04_c01.,16,34,female
v_ThrowDiscus_g05_c01,45,5,male
v_ThrowDiscus_g06_c01,44,6,male
v_ThrowDiscus_g07_c01.,2,48,female
v_ThrowDiscus_g08_c01,47,3,male
v_ThrowDiscus_g09_c01,50,0,male
v_ThrowDiscus_g10_c01,23,27,female
v_ThrowDiscus_g11_c01,50,0,male
v_ThrowDiscus_g12_c01,46,4,male
v_ThrowDiscus_g13_c01.,45,5,male
v_ThrowDiscus_g14_c01,46,4,male
v_ThrowDiscus_g15_c01,22,28,female
v_ThrowDiscus_g16_c01,45,5,male
v_ThrowDiscus_g17_c01,37,13,male
v_ThrowDiscus_g18_c01,16,34,female
v_ThrowDiscus_g19_c01,33,17,male
v_ThrowDiscus_g20_c01,16,34,female
v_ThrowDiscus_g21_c01,48,2,male
v_ThrowDiscus_g22_c01.,47,3,male
v_ThrowDiscus_g23_c01,42,8,male
v_ThrowDiscus_g24_c01,0,50,female
v_ThrowDiscus_g25_c01,31,19,male
v_ThrowDiscus_g26_c01,45,5,male
v_ThrowDiscus_g27_c01,15,35,female
v_ThrowDiscus_g28_c01,38,12,male
v_ThrowDiscus_g29_c01,47,3,male
v_ThrowDiscus_g30_c01,46,4,male
v_ThrowDiscus_g31_c01,34,16,male
v_ThrowDiscus_g32_c01,50,0,male
v_ThrowDiscus_g33_c01,10,40,female
v_ThrowDiscus_g34_c01,44,6,male
v_TrampolineJumping_g01_c01,42,8,male
v_TrampolineJumping_g02_c01,50,0,male
v_TrampolineJumping_g03_c01,23,27,female
v_TrampolineJumping_g04_c01,44,6,male
v_TrampolineJumping_g05_c01,5,45,female
v_TrampolineJumping_g06_c01,28,22,male
v_TrampolineJumping_g07_c01,26,24,male
v_TrampolineJumping_g08_c01,50,0,male
v_TrampolineJumping_g09_c01.,47,3,male
v_TrampolineJumping_g10_c01,21,29,female
v_TrampolineJumping_g11_c01.,35,15,male
v_TrampolineJumping_g12_c01,32,18,male
v_TrampolineJumping_g13_c01.,45,5,male
v_TrampolineJumping_g14_c01,48,2,male
v_TrampolineJumping_g15_c01.,48,2,male
v_TrampolineJumping_g16_c01,14,36,female
v_TrampolineJumping_g17_c01.,50,0,male
v_TrampolineJumping_g18_c01.,0,50,female
v_TrampolineJumping_g19_c01,2,48,female
v_TrampolineJumping_g20_c01,3,47,female
v_TrampolineJumping_g21_c01.,12,38,female
v_TrampolineJumping_g22_c01,37,13,male
v_TrampolineJumping_g23_c01,35,15,male
v_TrampolineJumping_g24_c01,44,6,male
v_TrampolineJumping_g25_c01,49,1,male
v_TrampolineJumping_g26_c01,44,6,male
v_TrampolineJumping_g27_c01.,40,10,male
v_TrampolineJumping_g28_c01.,42,8,male
v_TrampolineJumping_g29_c01,37,13,male
v_Typing_g01_c01.,33,17,male
v_Typing_g02_c01,34,16,male
v_Typing_g03_c01,11,39,female
v_Typing_g04_c01.,40,10,male
v_Typing_g05_c01,47,3,male
v_Typing_g06_c01.,35,15,male
v_Typing_g07_c01,48,2,male
v_Typing_g08_c01,0,50,female
v_Typing_g09_c01,26,24,male
v_Typing_g10_c01.,43,7,male
v_Typing_g11_c01.,44,6,male
v_Typing_g12_c01.,50,0,male
v_Typing_g13_c01,50,0,male
v_Typing_g14_c01,50,0,male
v_Typing_g15_c01,49,1,male
v_Typing_g16_c01,34,16,male
v_Typing_g17_c01.,34,16,male
v_Typing_g18_c01,10,40,female
v_Typing_g19_c01,4,46,female
v_Typing_g20_c01,5,45,female
v_Typing_g21_c01,23,27,female
v_Typing_g22_c01,25,25,uncertain
v_Typing_g23_c01,18,32,female
v_Typing_g24_c01,50,0,male
v_Typing_g25_c01.,46,4,male
v_Typing_g26_c01,46,4,male
v_Typing_g27_c01.,29,21,male
v_Typing_g28_c01.,48,2,male
v_Typing_g29_c01.,25,25,uncertain
v_Typing_g30_c01,41,9,male
v_Typing_g31_c01,39,11,male
v_Typing_g32_c01,0,50,female
v_Typing_g33_c01,39,11,male
v_Typing_g34_c01,40,10,male
v_Typing_g35_c01.,0,50,female
v_Typing_g36_c01,50,0,male
v_Typing_g37_c01,23,27,female
v_Typing_g38_c01,33,17,male
v_Typing_g39_c01,39,11,male
v_Typing_g40_c01,47,2,male
v_Typing_g41_c01,37,13,male
v_Typing_g42_c01,50,0,male
v_Typing_g43_c01,34,16,male
v_Typing_g44_c01,14,36,female
v_Typing_g45_c01,49,1,male
v_Typing_g46_c01,47,3,male
v_Typing_g47_c01,11,39,female
v_Typing_g48_c01.,30,20,male
v_Typing_g49_c01,17,33,female
v_Typing_g50_c01,24,26,female
v_Typing_g51_c01,35,15,male
v_Typing_g52_c01,24,26,female
v_Typing_g53_c01,18,32,female
v_Typing_g54_c01,10,40,female
v_Typing_g55_c01,30,20,male
v_Typing_g56_c01.,42,8,male
v_Typing_g57_c01,24,26,female
v_Typing_g58_c01.,50,0,male
v_Typing_g59_c01.,50,0,male
v_Typing_g60_c01,48,2,male
v_Typing_g61_c01,0,50,female
v_UnevenBars_g01_c01,22,28,female
v_UnevenBars_g02_c01,16,34,female
v_UnevenBars_g03_c01,9,41,female
v_UnevenBars_g04_c01,19,31,female
v_UnevenBars_g05_c01.,12,38,female
v_UnevenBars_g06_c01.,1,49,female
v_UnevenBars_g07_c01,3,47,female
v_UnevenBars_g08_c01,17,33,female
v_UnevenBars_g09_c01,14,36,female
v_UnevenBars_g10_c01,9,41,female
v_UnevenBars_g11_c01,5,45,female
v_UnevenBars_g12_c01,1,49,female
v_UnevenBars_g13_c01,13,37,female
v_UnevenBars_g14_c01,34,16,male
v_UnevenBars_g15_c01,21,29,female
v_UnevenBars_g16_c01,0,50,female
v_UnevenBars_g17_c01,21,29,female
v_UnevenBars_g18_c01,18,32,female
v_UnevenBars_g19_c01,9,41,female
v_UnevenBars_g20_c01,26,24,male
v_UnevenBars_g21_c01,12,38,female
v_UnevenBars_g22_c01,9,41,female
v_UnevenBars_g23_c01.,0,50,female
v_UnevenBars_g24_c01.,3,47,female
v_UnevenBars_g25_c01,13,37,female
v_UnevenBars_g26_c01,34,16,male
v_UnevenBars_g27_c01.,4,46,female
v_UnevenBars_g28_c01,26,24,male
v_UnevenBars_g29_c01,8,42,female
v_UnevenBars_g30_c01,18,31,female
v_UnevenBars_g31_c01,2,48,female
v_UnevenBars_g32_c01.,2,48,female
v_UnevenBars_g33_c01,14,36,female
v_UnevenBars_g34_c01.,2,48,female
v_UnevenBars_g35_c01,3,47,female
v_UnevenBars_g36_c01.,7,43,female
v_UnevenBars_g37_c01,5,45,female
v_UnevenBars_g38_c01,5,45,female
v_UnevenBars_g39_c01,6,44,female
v_UnevenBars_g40_c01,12,38,female
v_UnevenBars_g41_c01,7,43,female
v_UnevenBars_g42_c01.,6,44,female
v_UnevenBars_g43_c01.,13,37,female
v_UnevenBars_g44_c01.,11,39,female
v_UnevenBars_g45_c01,41,9,male
v_UnevenBars_g46_c01,4,46,female
v_UnevenBars_g47_c01.,9,41,female
v_UnevenBars_g48_c01,13,37,female
v_UnevenBars_g49_c01,0,50,female
v_UnevenBars_g50_c01.,32,18,male
v_UnevenBars_g51_c01,49,1,male
v_UnevenBars_g52_c01,8,42,female
v_UnevenBars_g53_c01,1,49,female
v_UnevenBars_g54_c01,15,35,female
v_UnevenBars_g55_c01,16,34,female
v_UnevenBars_g56_c01,21,29,female
v_UnevenBars_g57_c01,12,38,female
v_UnevenBars_g58_c01.,10,40,female
v_UnevenBars_g59_c01,16,34,female
v_UnevenBars_g60_c01,6,44,female
v_UnevenBars_g61_c01,15,35,female
v_UnevenBars_g62_c01.,2,48,female
v_UnevenBars_g63_c01,39,11,male
v_UnevenBars_g64_c01,6,44,female
v_UnevenBars_g65_c01,26,24,male
v_VolleyballSpiking_g01_c01.,17,33,female
v_VolleyballSpiking_g02_c01,41,9,male
v_VolleyballSpiking_g03_c01,48,2,male
v_VolleyballSpiking_g04_c01.,12,38,female
v_VolleyballSpiking_g05_c01,37,13,male
v_VolleyballSpiking_g06_c01.,18,32,female
v_VolleyballSpiking_g07_c01,30,20,male
v_VolleyballSpiking_g08_c01,45,5,male
v_VolleyballSpiking_g09_c01,38,12,male
v_VolleyballSpiking_g10_c01,34,16,male
v_VolleyballSpiking_g11_c01.,42,8,male
v_VolleyballSpiking_g12_c01,5,45,female
v_VolleyballSpiking_g13_c01,14,36,female
v_VolleyballSpiking_g14_c01,40,10,male
v_VolleyballSpiking_g15_c01,35,15,male
v_VolleyballSpiking_g16_c01,33,17,male
v_VolleyballSpiking_g17_c01,50,0,male
v_VolleyballSpiking_g18_c01,50,0,male
v_VolleyballSpiking_g19_c01,50,0,male
v_VolleyballSpiking_g20_c01,30,20,male
v_VolleyballSpiking_g21_c01,35,15,male
v_VolleyballSpiking_g22_c01,49,1,male
v_VolleyballSpiking_g23_c01.,48,2,male
v_VolleyballSpiking_g24_c01,2,48,female
v_VolleyballSpiking_g25_c01,13,37,female
v_VolleyballSpiking_g26_c01.,25,25,uncertain
v_VolleyballSpiking_g27_c01.,7,43,female
v_VolleyballSpiking_g28_c01,43,7,male
v_VolleyballSpiking_g29_c01,31,19,male
v_VolleyballSpiking_g30_c01,29,21,male
v_VolleyballSpiking_g31_c01,34,15,male
v_VolleyballSpiking_g32_c01,49,1,male
v_VolleyballSpiking_g33_c01,43,7,male
v_VolleyballSpiking_g34_c01.,5,45,female
v_VolleyballSpiking_g35_c01.,9,41,female
v_VolleyballSpiking_g36_c01,24,26,female
v_VolleyballSpiking_g37_c01,48,2,male
v_VolleyballSpiking_g38_c01,42,7,male
v_VolleyballSpiking_g39_c01.,41,9,male
v_VolleyballSpiking_g40_c01,44,6,male
v_VolleyballSpiking_g41_c01,21,29,female
v_VolleyballSpiking_g42_c01,43,7,male
v_VolleyballSpiking_g43_c01,50,0,male
v_VolleyballSpiking_g44_c01,11,39,female
v_VolleyballSpiking_g45_c01,30,20,male
v_VolleyballSpiking_g46_c01.,44,6,male
v_VolleyballSpiking_g47_c01,45,5,male
v_VolleyballSpiking_g48_c01,50,0,male
v_VolleyballSpiking_g49_c01,50,0,male
